"id","created_at","customer_id","processingtype","status","total_amount"
817221,2026-04-13 01:05:25.615,79,SYNC,CONFIRMED,500.00
817281,2026-04-13 01:05:26.008,939,SYNC,FAILED_PAYMENT,1500.00
817284,2026-04-13 01:05:26.035,273,SYNC,CONFIRMED,500.00
817285,2026-04-13 01:05:26.048,869,SYNC,CONFIRMED,500.00
817293,2026-04-13 01:05:26.103,243,SYNC,CONFIRMED,500.00
817296,2026-04-13 01:05:26.117,817,SYNC,FAILED_PAYMENT,1500.00
817299,2026-04-13 01:05:26.130,150,SYNC,CONFIRMED,500.00
817302,2026-04-13 01:05:26.140,706,SYNC,CONFIRMED,500.00
817313,2026-04-13 01:05:26.197,690,SYNC,FAILED_PAYMENT,1500.00
817321,2026-04-13 01:05:26.263,738,SYNC,FAILED_PAYMENT,1500.00
817325,2026-04-13 01:05:26.302,550,SYNC,FAILED_PAYMENT,1500.00
817330,2026-04-13 01:05:26.324,108,SYNC,FAILED_PAYMENT,1500.00
817335,2026-04-13 01:05:26.342,240,SYNC,FAILED_PAYMENT,1500.00
817338,2026-04-13 01:05:26.358,487,SYNC,CONFIRMED,500.00
817340,2026-04-13 01:05:26.369,826,SYNC,CONFIRMED,500.00
817342,2026-04-13 01:05:26.378,30,SYNC,CONFIRMED,500.00
817345,2026-04-13 01:05:26.391,995,SYNC,FAILED_PAYMENT,1500.00
817349,2026-04-13 01:05:26.425,642,SYNC,CONFIRMED,500.00
817358,2026-04-13 01:05:26.471,609,SYNC,CONFIRMED,500.00
817359,2026-04-13 01:05:26.501,73,SYNC,CONFIRMED,500.00
817365,2026-04-13 01:05:26.536,489,SYNC,CONFIRMED,500.00
817369,2026-04-13 01:05:26.599,468,SYNC,FAILED_PAYMENT,1500.00
817375,2026-04-13 01:05:26.620,593,SYNC,CONFIRMED,500.00
817376,2026-04-13 01:05:26.633,724,SYNC,FAILED_PAYMENT,1500.00
817381,2026-04-13 01:05:26.657,522,SYNC,FAILED_PAYMENT,1500.00
817388,2026-04-13 01:05:26.679,478,SYNC,FAILED_PAYMENT,1500.00
817429,2026-04-13 01:05:26.970,271,SYNC,CONFIRMED,500.00
817450,2026-04-13 01:05:27.086,899,SYNC,CONFIRMED,500.00
817453,2026-04-13 01:05:27.100,423,SYNC,FAILED_PAYMENT,1500.00
817468,2026-04-13 01:05:27.220,349,SYNC,FAILED_PAYMENT,1500.00
817472,2026-04-13 01:05:27.236,193,SYNC,FAILED_PAYMENT,1500.00
817477,2026-04-13 01:05:27.281,315,SYNC,CONFIRMED,500.00
817482,2026-04-13 01:05:27.305,983,SYNC,CONFIRMED,500.00
817489,2026-04-13 01:05:27.338,324,SYNC,FAILED_PAYMENT,1500.00
817490,2026-04-13 01:05:27.354,623,SYNC,FAILED_PAYMENT,1500.00
817492,2026-04-13 01:05:27.366,579,SYNC,FAILED_PAYMENT,1500.00
817499,2026-04-13 01:05:27.414,701,SYNC,FAILED_PAYMENT,1500.00
817501,2026-04-13 01:05:27.425,706,SYNC,CONFIRMED,500.00
817504,2026-04-13 01:05:27.447,145,SYNC,FAILED_PAYMENT,1500.00
817507,2026-04-13 01:05:27.466,309,SYNC,CONFIRMED,500.00
817509,2026-04-13 01:05:27.475,471,SYNC,CONFIRMED,500.00
817523,2026-04-13 01:05:27.534,542,SYNC,CONFIRMED,500.00
817525,2026-04-13 01:05:27.548,288,SYNC,CONFIRMED,500.00
817529,2026-04-13 01:05:27.575,867,SYNC,CONFIRMED,500.00
817539,2026-04-13 01:05:27.652,262,SYNC,FAILED_PAYMENT,1500.00
817544,2026-04-13 01:05:27.682,843,SYNC,FAILED_PAYMENT,1500.00
817545,2026-04-13 01:05:27.706,741,SYNC,CONFIRMED,500.00
817549,2026-04-13 01:05:27.717,952,SYNC,CONFIRMED,500.00
817553,2026-04-13 01:05:27.736,792,SYNC,CONFIRMED,500.00
817562,2026-04-13 01:05:27.823,131,SYNC,FAILED_PAYMENT,1500.00
816823,2026-04-13 01:05:23.163,235,SYNC,FAILED_PAYMENT,1500.00
816826,2026-04-13 01:05:23.186,494,SYNC,FAILED_PAYMENT,1500.00
816829,2026-04-13 01:05:23.198,585,SYNC,FAILED_PAYMENT,1500.00
816832,2026-04-13 01:05:23.215,113,SYNC,CONFIRMED,500.00
816840,2026-04-13 01:05:23.236,417,SYNC,CONFIRMED,500.00
816846,2026-04-13 01:05:23.275,904,SYNC,CONFIRMED,500.00
816850,2026-04-13 01:05:23.289,573,SYNC,CONFIRMED,500.00
816851,2026-04-13 01:05:23.300,133,SYNC,CONFIRMED,500.00
816854,2026-04-13 01:05:23.336,892,SYNC,FAILED_PAYMENT,1500.00
816855,2026-04-13 01:05:23.347,49,SYNC,CONFIRMED,500.00
816858,2026-04-13 01:05:23.375,446,SYNC,FAILED_PAYMENT,1500.00
816861,2026-04-13 01:05:23.391,132,SYNC,FAILED_PAYMENT,1500.00
816862,2026-04-13 01:05:23.409,843,SYNC,FAILED_PAYMENT,1500.00
816865,2026-04-13 01:05:23.426,654,SYNC,FAILED_PAYMENT,1500.00
816866,2026-04-13 01:05:23.441,716,SYNC,CONFIRMED,500.00
816870,2026-04-13 01:05:23.449,944,SYNC,CONFIRMED,500.00
816875,2026-04-13 01:05:23.471,902,SYNC,FAILED_PAYMENT,1500.00
816884,2026-04-13 01:05:23.524,903,SYNC,FAILED_PAYMENT,1500.00
816887,2026-04-13 01:05:23.545,607,SYNC,FAILED_PAYMENT,1500.00
816892,2026-04-13 01:05:23.577,32,SYNC,CONFIRMED,500.00
816893,2026-04-13 01:05:23.588,515,SYNC,CONFIRMED,500.00
816896,2026-04-13 01:05:23.601,149,SYNC,CONFIRMED,500.00
816898,2026-04-13 01:05:23.614,570,SYNC,FAILED_PAYMENT,1500.00
816901,2026-04-13 01:05:23.638,676,SYNC,CONFIRMED,500.00
816905,2026-04-13 01:05:23.648,358,SYNC,CONFIRMED,500.00
816912,2026-04-13 01:05:23.671,464,SYNC,CONFIRMED,500.00
816920,2026-04-13 01:05:23.737,797,SYNC,CONFIRMED,500.00
816922,2026-04-13 01:05:23.747,207,SYNC,CONFIRMED,500.00
816923,2026-04-13 01:05:23.787,534,SYNC,CONFIRMED,500.00
816926,2026-04-13 01:05:23.828,719,SYNC,CONFIRMED,500.00
816927,2026-04-13 01:05:23.845,731,SYNC,CONFIRMED,500.00
816928,2026-04-13 01:05:23.852,462,SYNC,CONFIRMED,500.00
816930,2026-04-13 01:05:23.862,889,SYNC,FAILED_PAYMENT,1500.00
816938,2026-04-13 01:05:23.892,575,SYNC,FAILED_PAYMENT,1500.00
816941,2026-04-13 01:05:23.907,229,SYNC,FAILED_PAYMENT,1500.00
816943,2026-04-13 01:05:23.923,347,SYNC,CONFIRMED,500.00
816948,2026-04-13 01:05:23.943,938,SYNC,CONFIRMED,500.00
816952,2026-04-13 01:05:23.962,377,SYNC,CONFIRMED,500.00
816954,2026-04-13 01:05:23.979,398,SYNC,CONFIRMED,500.00
816963,2026-04-13 01:05:24.031,352,SYNC,FAILED_PAYMENT,1500.00
816968,2026-04-13 01:05:24.044,953,SYNC,CONFIRMED,500.00
816985,2026-04-13 01:05:24.168,860,SYNC,CONFIRMED,500.00
816987,2026-04-13 01:05:24.185,783,SYNC,FAILED_PAYMENT,1500.00
816990,2026-04-13 01:05:24.201,209,SYNC,CONFIRMED,500.00
816995,2026-04-13 01:05:24.213,145,SYNC,FAILED_PAYMENT,1500.00
817007,2026-04-13 01:05:24.297,378,SYNC,FAILED_PAYMENT,1500.00
817011,2026-04-13 01:05:24.325,873,SYNC,CONFIRMED,500.00
817021,2026-04-13 01:05:24.369,798,SYNC,CONFIRMED,500.00
817044,2026-04-13 01:05:24.543,90,SYNC,FAILED_PAYMENT,1500.00
817051,2026-04-13 01:05:24.567,66,SYNC,CONFIRMED,500.00
817054,2026-04-13 01:05:24.583,569,SYNC,FAILED_PAYMENT,1500.00
817060,2026-04-13 01:05:24.624,147,SYNC,FAILED_PAYMENT,1500.00
817063,2026-04-13 01:05:24.636,668,SYNC,CONFIRMED,500.00
817065,2026-04-13 01:05:24.649,790,SYNC,CONFIRMED,500.00
817068,2026-04-13 01:05:24.670,285,SYNC,FAILED_PAYMENT,1500.00
817074,2026-04-13 01:05:24.704,661,SYNC,FAILED_PAYMENT,1500.00
817082,2026-04-13 01:05:24.762,25,SYNC,FAILED_PAYMENT,1500.00
817109,2026-04-13 01:05:24.922,938,SYNC,CONFIRMED,500.00
817117,2026-04-13 01:05:24.950,672,SYNC,CONFIRMED,500.00
817150,2026-04-13 01:05:25.191,399,SYNC,FAILED_PAYMENT,1500.00
817156,2026-04-13 01:05:25.215,61,SYNC,CONFIRMED,500.00
817160,2026-04-13 01:05:25.234,54,SYNC,FAILED_PAYMENT,1500.00
817161,2026-04-13 01:05:25.247,737,SYNC,CONFIRMED,500.00
817166,2026-04-13 01:05:25.269,52,SYNC,FAILED_PAYMENT,1500.00
817169,2026-04-13 01:05:25.299,719,SYNC,FAILED_PAYMENT,1500.00
817180,2026-04-13 01:05:25.346,255,SYNC,CONFIRMED,500.00
817181,2026-04-13 01:05:25.381,797,SYNC,FAILED_PAYMENT,1500.00
817184,2026-04-13 01:05:25.393,965,SYNC,FAILED_PAYMENT,1500.00
817191,2026-04-13 01:05:25.444,495,SYNC,CONFIRMED,500.00
817192,2026-04-13 01:05:25.477,887,SYNC,CONFIRMED,500.00
817196,2026-04-13 01:05:25.488,907,SYNC,CONFIRMED,500.00
817198,2026-04-13 01:05:25.502,623,SYNC,CONFIRMED,500.00
817203,2026-04-13 01:05:25.524,591,SYNC,FAILED_PAYMENT,1500.00
817206,2026-04-13 01:05:25.549,407,SYNC,CONFIRMED,500.00
817208,2026-04-13 01:05:25.562,452,SYNC,FAILED_PAYMENT,1500.00
817211,2026-04-13 01:05:25.581,862,SYNC,FAILED_PAYMENT,1500.00
817213,2026-04-13 01:05:25.593,42,SYNC,CONFIRMED,500.00
817214,2026-04-13 01:05:25.602,325,SYNC,CONFIRMED,500.00
817219,2026-04-13 01:05:25.611,644,SYNC,FAILED_PAYMENT,1500.00
817241,2026-04-13 01:05:25.742,809,SYNC,FAILED_PAYMENT,1500.00
817245,2026-04-13 01:05:25.778,141,SYNC,FAILED_PAYMENT,1500.00
817248,2026-04-13 01:05:25.797,860,SYNC,FAILED_PAYMENT,1500.00
817251,2026-04-13 01:05:25.825,815,SYNC,CONFIRMED,500.00
817254,2026-04-13 01:05:25.836,710,SYNC,FAILED_PAYMENT,1500.00
817255,2026-04-13 01:05:25.858,553,SYNC,CONFIRMED,500.00
817262,2026-04-13 01:05:25.910,869,SYNC,FAILED_PAYMENT,1500.00
817267,2026-04-13 01:05:25.928,53,SYNC,CONFIRMED,500.00
817269,2026-04-13 01:05:25.942,887,SYNC,CONFIRMED,500.00
817270,2026-04-13 01:05:25.955,757,SYNC,FAILED_PAYMENT,1500.00
817271,2026-04-13 01:05:25.971,664,SYNC,FAILED_PAYMENT,1500.00
817277,2026-04-13 01:05:25.996,911,SYNC,CONFIRMED,500.00
817305,2026-04-13 01:05:26.144,144,SYNC,FAILED_PAYMENT,1500.00
817306,2026-04-13 01:05:26.164,626,SYNC,CONFIRMED,500.00
817309,2026-04-13 01:05:26.191,321,SYNC,FAILED_PAYMENT,1500.00
817332,2026-04-13 01:05:26.328,815,SYNC,FAILED_PAYMENT,1500.00
817372,2026-04-13 01:05:26.606,650,SYNC,CONFIRMED,500.00
816839,2026-04-13 01:05:23.234,838,SYNC,FAILED_PAYMENT,1500.00
816845,2026-04-13 01:05:23.270,76,SYNC,CONFIRMED,500.00
816860,2026-04-13 01:05:23.378,45,SYNC,CONFIRMED,500.00
816863,2026-04-13 01:05:23.412,43,SYNC,CONFIRMED,500.00
816864,2026-04-13 01:05:23.423,199,SYNC,CONFIRMED,500.00
816867,2026-04-13 01:05:23.441,927,SYNC,FAILED_PAYMENT,1500.00
816871,2026-04-13 01:05:23.460,76,SYNC,CONFIRMED,500.00
816906,2026-04-13 01:05:23.651,681,SYNC,FAILED_PAYMENT,1500.00
817049,2026-04-13 01:05:24.552,283,SYNC,FAILED_PAYMENT,1500.00
817055,2026-04-13 01:05:24.589,134,SYNC,FAILED_PAYMENT,1500.00
817058,2026-04-13 01:05:24.618,554,SYNC,FAILED_PAYMENT,1500.00
817064,2026-04-13 01:05:24.639,104,SYNC,FAILED_PAYMENT,1500.00
817066,2026-04-13 01:05:24.654,904,SYNC,FAILED_PAYMENT,1500.00
817067,2026-04-13 01:05:24.666,869,SYNC,CONFIRMED,500.00
817069,2026-04-13 01:05:24.675,889,SYNC,CONFIRMED,500.00
817073,2026-04-13 01:05:24.699,172,SYNC,CONFIRMED,500.00
817084,2026-04-13 01:05:24.764,572,SYNC,CONFIRMED,500.00
817090,2026-04-13 01:05:24.793,542,SYNC,FAILED_PAYMENT,1500.00
817091,2026-04-13 01:05:24.808,187,SYNC,FAILED_PAYMENT,1500.00
817098,2026-04-13 01:05:24.875,442,SYNC,FAILED_PAYMENT,1500.00
817107,2026-04-13 01:05:24.915,261,SYNC,FAILED_PAYMENT,1500.00
817116,2026-04-13 01:05:24.948,127,SYNC,FAILED_PAYMENT,1500.00
817120,2026-04-13 01:05:24.968,711,SYNC,CONFIRMED,500.00
817134,2026-04-13 01:05:25.075,848,SYNC,FAILED_PAYMENT,1500.00
817137,2026-04-13 01:05:25.101,852,SYNC,FAILED_PAYMENT,1500.00
817139,2026-04-13 01:05:25.122,792,SYNC,CONFIRMED,500.00
817140,2026-04-13 01:05:25.136,38,SYNC,FAILED_PAYMENT,1500.00
817147,2026-04-13 01:05:25.182,576,SYNC,CONFIRMED,500.00
817153,2026-04-13 01:05:25.194,956,SYNC,FAILED_PAYMENT,1500.00
817174,2026-04-13 01:05:25.314,520,SYNC,FAILED_PAYMENT,1500.00
817175,2026-04-13 01:05:25.332,903,SYNC,CONFIRMED,500.00
817179,2026-04-13 01:05:25.342,455,SYNC,CONFIRMED,500.00
817182,2026-04-13 01:05:25.384,875,SYNC,CONFIRMED,500.00
817185,2026-04-13 01:05:25.394,991,SYNC,FAILED_PAYMENT,1500.00
817188,2026-04-13 01:05:25.418,415,SYNC,CONFIRMED,500.00
817189,2026-04-13 01:05:25.439,865,SYNC,CONFIRMED,500.00
817194,2026-04-13 01:05:25.486,185,SYNC,CONFIRMED,500.00
817197,2026-04-13 01:05:25.496,589,SYNC,CONFIRMED,500.00
817200,2026-04-13 01:05:25.506,350,SYNC,CONFIRMED,500.00
817201,2026-04-13 01:05:25.521,585,SYNC,CONFIRMED,500.00
817207,2026-04-13 01:05:25.552,83,SYNC,CONFIRMED,500.00
817209,2026-04-13 01:05:25.567,672,SYNC,CONFIRMED,500.00
817210,2026-04-13 01:05:25.580,448,SYNC,FAILED_PAYMENT,1500.00
817216,2026-04-13 01:05:25.605,16,SYNC,CONFIRMED,500.00
817223,2026-04-13 01:05:25.620,810,SYNC,FAILED_PAYMENT,1500.00
817226,2026-04-13 01:05:25.646,845,SYNC,CONFIRMED,500.00
817230,2026-04-13 01:05:25.674,631,SYNC,CONFIRMED,500.00
817237,2026-04-13 01:05:25.725,948,SYNC,CONFIRMED,500.00
817239,2026-04-13 01:05:25.737,919,SYNC,CONFIRMED,500.00
817243,2026-04-13 01:05:25.748,681,SYNC,CONFIRMED,500.00
817244,2026-04-13 01:05:25.775,930,SYNC,FAILED_PAYMENT,1500.00
817252,2026-04-13 01:05:25.830,143,SYNC,FAILED_PAYMENT,1500.00
817257,2026-04-13 01:05:25.863,590,SYNC,CONFIRMED,500.00
817259,2026-04-13 01:05:25.892,83,SYNC,FAILED_PAYMENT,1500.00
817260,2026-04-13 01:05:25.904,427,SYNC,CONFIRMED,500.00
817265,2026-04-13 01:05:25.920,524,SYNC,CONFIRMED,500.00
817279,2026-04-13 01:05:26.000,177,SYNC,CONFIRMED,500.00
817303,2026-04-13 01:05:26.140,685,SYNC,FAILED_PAYMENT,1500.00
817307,2026-04-13 01:05:26.167,663,SYNC,CONFIRMED,500.00
817308,2026-04-13 01:05:26.189,100,SYNC,CONFIRMED,500.00
817648,2026-04-13 01:05:28.359,649,SYNC,CONFIRMED,500.00
817657,2026-04-13 01:05:28.403,981,SYNC,CONFIRMED,500.00
817659,2026-04-13 01:05:28.425,477,SYNC,CONFIRMED,500.00
817660,2026-04-13 01:05:28.436,640,SYNC,CONFIRMED,500.00
817663,2026-04-13 01:05:28.446,703,SYNC,FAILED_PAYMENT,1500.00
817666,2026-04-13 01:05:28.471,783,SYNC,CONFIRMED,500.00
817668,2026-04-13 01:05:28.483,803,SYNC,CONFIRMED,500.00
817671,2026-04-13 01:05:28.507,280,SYNC,FAILED_PAYMENT,1500.00
817675,2026-04-13 01:05:28.521,774,SYNC,FAILED_PAYMENT,1500.00
817676,2026-04-13 01:05:28.531,594,SYNC,CONFIRMED,500.00
817689,2026-04-13 01:05:28.607,358,SYNC,CONFIRMED,500.00
817691,2026-04-13 01:05:28.622,459,SYNC,CONFIRMED,500.00
817695,2026-04-13 01:05:28.652,20,SYNC,CONFIRMED,500.00
817698,2026-04-13 01:05:28.669,242,SYNC,CONFIRMED,500.00
817706,2026-04-13 01:05:28.741,394,SYNC,CONFIRMED,500.00
817707,2026-04-13 01:05:28.757,880,SYNC,CONFIRMED,500.00
817714,2026-04-13 01:05:28.776,529,SYNC,FAILED_PAYMENT,1500.00
817721,2026-04-13 01:05:28.797,161,SYNC,FAILED_PAYMENT,1500.00
817732,2026-04-13 01:05:28.872,319,SYNC,FAILED_PAYMENT,1500.00
817738,2026-04-13 01:05:28.897,198,SYNC,CONFIRMED,500.00
817744,2026-04-13 01:05:28.961,602,SYNC,CONFIRMED,500.00
817747,2026-04-13 01:05:28.975,426,SYNC,CONFIRMED,500.00
817750,2026-04-13 01:05:28.989,743,SYNC,CONFIRMED,500.00
817753,2026-04-13 01:05:29.011,569,SYNC,CONFIRMED,500.00
817756,2026-04-13 01:05:29.026,333,SYNC,FAILED_PAYMENT,1500.00
817760,2026-04-13 01:05:29.042,494,SYNC,FAILED_PAYMENT,1500.00
817764,2026-04-13 01:05:29.061,280,SYNC,CONFIRMED,500.00
817769,2026-04-13 01:05:29.075,988,SYNC,CONFIRMED,500.00
817772,2026-04-13 01:05:29.120,939,SYNC,FAILED_PAYMENT,1500.00
817775,2026-04-13 01:05:29.137,327,SYNC,FAILED_PAYMENT,1500.00
817786,2026-04-13 01:05:29.211,681,SYNC,FAILED_PAYMENT,1500.00
817789,2026-04-13 01:05:29.235,621,SYNC,CONFIRMED,500.00
817795,2026-04-13 01:05:29.248,47,SYNC,FAILED_PAYMENT,1500.00
817801,2026-04-13 01:05:29.280,708,SYNC,CONFIRMED,500.00
817802,2026-04-13 01:05:29.308,228,SYNC,FAILED_PAYMENT,1500.00
817804,2026-04-13 01:05:29.323,978,SYNC,FAILED_PAYMENT,1500.00
817811,2026-04-13 01:05:29.374,873,SYNC,CONFIRMED,500.00
816837,2026-04-13 01:05:23.227,960,SYNC,CONFIRMED,500.00
816876,2026-04-13 01:05:23.471,723,SYNC,FAILED_PAYMENT,1500.00
816882,2026-04-13 01:05:23.515,570,SYNC,CONFIRMED,500.00
816889,2026-04-13 01:05:23.555,608,SYNC,CONFIRMED,500.00
816891,2026-04-13 01:05:23.568,477,SYNC,CONFIRMED,500.00
816894,2026-04-13 01:05:23.589,301,SYNC,FAILED_PAYMENT,1500.00
816902,2026-04-13 01:05:23.639,808,SYNC,FAILED_PAYMENT,1500.00
816909,2026-04-13 01:05:23.657,495,SYNC,CONFIRMED,500.00
816915,2026-04-13 01:05:23.687,318,SYNC,CONFIRMED,500.00
816916,2026-04-13 01:05:23.699,922,SYNC,FAILED_PAYMENT,1500.00
816917,2026-04-13 01:05:23.713,583,SYNC,CONFIRMED,500.00
816918,2026-04-13 01:05:23.724,839,SYNC,CONFIRMED,500.00
816919,2026-04-13 01:05:23.734,53,SYNC,CONFIRMED,500.00
816932,2026-04-13 01:05:23.868,746,SYNC,CONFIRMED,500.00
816936,2026-04-13 01:05:23.886,576,SYNC,CONFIRMED,500.00
816967,2026-04-13 01:05:24.041,227,SYNC,FAILED_PAYMENT,1500.00
816996,2026-04-13 01:05:24.217,670,SYNC,CONFIRMED,500.00
817008,2026-04-13 01:05:24.298,180,SYNC,CONFIRMED,500.00
817012,2026-04-13 01:05:24.325,621,SYNC,CONFIRMED,500.00
817015,2026-04-13 01:05:24.342,570,SYNC,FAILED_PAYMENT,1500.00
817020,2026-04-13 01:05:24.368,860,SYNC,FAILED_PAYMENT,1500.00
817027,2026-04-13 01:05:24.396,622,SYNC,FAILED_PAYMENT,1500.00
817030,2026-04-13 01:05:24.413,594,SYNC,CONFIRMED,500.00
817031,2026-04-13 01:05:24.427,37,SYNC,CONFIRMED,500.00
817032,2026-04-13 01:05:24.481,765,SYNC,CONFIRMED,500.00
817036,2026-04-13 01:05:24.494,813,SYNC,CONFIRMED,500.00
817038,2026-04-13 01:05:24.520,90,SYNC,FAILED_PAYMENT,1500.00
817042,2026-04-13 01:05:24.538,783,SYNC,CONFIRMED,500.00
817048,2026-04-13 01:05:24.551,906,SYNC,FAILED_PAYMENT,1500.00
817061,2026-04-13 01:05:24.627,162,SYNC,FAILED_PAYMENT,1500.00
817075,2026-04-13 01:05:24.704,253,SYNC,CONFIRMED,500.00
817083,2026-04-13 01:05:24.762,892,SYNC,FAILED_PAYMENT,1500.00
817089,2026-04-13 01:05:24.787,552,SYNC,CONFIRMED,500.00
817092,2026-04-13 01:05:24.809,254,SYNC,FAILED_PAYMENT,1500.00
817094,2026-04-13 01:05:24.823,366,SYNC,CONFIRMED,500.00
817096,2026-04-13 01:05:24.833,434,SYNC,CONFIRMED,500.00
817097,2026-04-13 01:05:24.868,927,SYNC,FAILED_PAYMENT,1500.00
817101,2026-04-13 01:05:24.888,894,SYNC,FAILED_PAYMENT,1500.00
817102,2026-04-13 01:05:24.897,523,SYNC,CONFIRMED,500.00
817104,2026-04-13 01:05:24.906,483,SYNC,FAILED_PAYMENT,1500.00
817108,2026-04-13 01:05:24.917,602,SYNC,CONFIRMED,500.00
817114,2026-04-13 01:05:24.938,903,SYNC,FAILED_PAYMENT,1500.00
817118,2026-04-13 01:05:24.963,599,SYNC,CONFIRMED,500.00
817122,2026-04-13 01:05:24.977,947,SYNC,CONFIRMED,500.00
817125,2026-04-13 01:05:25.005,388,SYNC,CONFIRMED,500.00
817126,2026-04-13 01:05:25.015,351,SYNC,CONFIRMED,500.00
817127,2026-04-13 01:05:25.025,627,SYNC,FAILED_PAYMENT,1500.00
817129,2026-04-13 01:05:25.036,501,SYNC,FAILED_PAYMENT,1500.00
817130,2026-04-13 01:05:25.045,364,SYNC,CONFIRMED,500.00
817131,2026-04-13 01:05:25.066,429,SYNC,FAILED_PAYMENT,1500.00
817138,2026-04-13 01:05:25.101,192,SYNC,CONFIRMED,500.00
817142,2026-04-13 01:05:25.138,523,SYNC,CONFIRMED,500.00
817146,2026-04-13 01:05:25.182,457,SYNC,FAILED_PAYMENT,1500.00
817719,2026-04-13 01:05:28.790,121,SYNC,FAILED_PAYMENT,1500.00
817733,2026-04-13 01:05:28.876,424,SYNC,FAILED_PAYMENT,1500.00
817736,2026-04-13 01:05:28.891,879,SYNC,CONFIRMED,500.00
817739,2026-04-13 01:05:28.903,372,SYNC,FAILED_PAYMENT,1500.00
817743,2026-04-13 01:05:28.957,903,SYNC,CONFIRMED,500.00
817746,2026-04-13 01:05:28.968,451,SYNC,CONFIRMED,500.00
817749,2026-04-13 01:05:28.981,95,SYNC,FAILED_PAYMENT,1500.00
817754,2026-04-13 01:05:29.015,586,SYNC,CONFIRMED,500.00
817759,2026-04-13 01:05:29.041,927,SYNC,FAILED_PAYMENT,1500.00
817767,2026-04-13 01:05:29.066,536,SYNC,CONFIRMED,500.00
817793,2026-04-13 01:05:29.245,956,SYNC,FAILED_PAYMENT,1500.00
817969,2026-04-13 01:05:30.317,611,SYNC,CONFIRMED,500.00
817971,2026-04-13 01:05:30.329,385,SYNC,FAILED_PAYMENT,1500.00
