"id","created_at","customer_id","processingtype","status","total_amount"
993305,2026-04-13 23:04:04.451,714,SYNC,CONFIRMED,250.00
993307,2026-04-13 23:04:04.462,779,SYNC,CONFIRMED,250.00
993308,2026-04-13 23:04:04.485,871,SYNC,CONFIRMED,250.00
993309,2026-04-13 23:04:04.500,914,SYNC,CONFIRMED,250.00
993310,2026-04-13 23:04:04.507,631,SYNC,CONFIRMED,250.00
993313,2026-04-13 23:04:04.533,634,SYNC,CONFIRMED,150.00
993316,2026-04-13 23:04:04.558,578,SYNC,CONFIRMED,150.00
993317,2026-04-13 23:04:04.568,941,SYNC,CONFIRMED,150.00
993319,2026-04-13 23:04:04.577,761,SYNC,CONFIRMED,150.00
993320,2026-04-13 23:04:04.590,895,SYNC,CONFIRMED,150.00
993328,2026-04-13 23:04:04.661,149,SYNC,CONFIRMED,250.00
993329,2026-04-13 23:04:04.687,590,SYNC,CONFIRMED,150.00
993333,2026-04-13 23:04:04.700,232,SYNC,CONFIRMED,250.00
993334,2026-04-13 23:04:04.719,955,SYNC,CONFIRMED,150.00
993335,2026-04-13 23:04:04.751,663,SYNC,CONFIRMED,250.00
993336,2026-04-13 23:04:04.775,196,SYNC,CONFIRMED,150.00
993337,2026-04-13 23:04:04.806,488,SYNC,CONFIRMED,250.00
993340,2026-04-13 23:04:04.835,50,SYNC,CONFIRMED,150.00
993344,2026-04-13 23:04:04.882,798,SYNC,CONFIRMED,250.00
993346,2026-04-13 23:04:04.911,8,SYNC,CONFIRMED,250.00
993349,2026-04-13 23:04:04.922,712,SYNC,CONFIRMED,250.00
993350,2026-04-13 23:04:04.933,147,SYNC,CONFIRMED,250.00
993399,2026-04-13 23:04:05.316,634,SYNC,CONFIRMED,150.00
993401,2026-04-13 23:04:05.331,253,SYNC,CONFIRMED,150.00
993402,2026-04-13 23:04:05.340,159,SYNC,CONFIRMED,250.00
993410,2026-04-13 23:04:05.424,671,SYNC,CONFIRMED,150.00
993411,2026-04-13 23:04:05.432,420,SYNC,CONFIRMED,150.00
993412,2026-04-13 23:04:05.445,737,SYNC,CONFIRMED,250.00
993413,2026-04-13 23:04:05.468,158,SYNC,CONFIRMED,250.00
993414,2026-04-13 23:04:05.492,2,SYNC,CONFIRMED,150.00
993416,2026-04-13 23:04:05.503,395,SYNC,CONFIRMED,250.00
993423,2026-04-13 23:04:05.531,32,SYNC,CONFIRMED,150.00
993426,2026-04-13 23:04:05.553,264,SYNC,CONFIRMED,150.00
993429,2026-04-13 23:04:05.573,317,SYNC,CONFIRMED,250.00
993431,2026-04-13 23:04:05.582,573,SYNC,CONFIRMED,250.00
993432,2026-04-13 23:04:05.590,919,SYNC,CONFIRMED,250.00
993433,2026-04-13 23:04:05.598,682,SYNC,CONFIRMED,150.00
993435,2026-04-13 23:04:05.607,228,SYNC,CONFIRMED,250.00
993436,2026-04-13 23:04:05.615,556,SYNC,CONFIRMED,250.00
993441,2026-04-13 23:04:05.679,720,SYNC,CONFIRMED,250.00
993447,2026-04-13 23:04:05.713,327,SYNC,CONFIRMED,150.00
993454,2026-04-13 23:04:05.760,568,SYNC,CONFIRMED,250.00
993455,2026-04-13 23:04:05.773,74,SYNC,CONFIRMED,150.00
993465,2026-04-13 23:04:05.827,728,SYNC,CONFIRMED,250.00
993467,2026-04-13 23:04:05.836,681,SYNC,CONFIRMED,150.00
993541,2026-04-13 23:04:06.377,23,SYNC,CONFIRMED,150.00
993559,2026-04-13 23:04:06.488,128,SYNC,CONFIRMED,150.00
993562,2026-04-13 23:04:06.509,87,SYNC,CONFIRMED,250.00
993565,2026-04-13 23:04:06.521,756,SYNC,CONFIRMED,250.00
993570,2026-04-13 23:04:06.560,210,SYNC,CONFIRMED,150.00
993628,2026-04-13 23:04:06.893,486,SYNC,CONFIRMED,150.00
993630,2026-04-13 23:04:06.915,11,SYNC,CONFIRMED,250.00
993632,2026-04-13 23:04:06.942,34,SYNC,CONFIRMED,250.00
993633,2026-04-13 23:04:06.950,32,SYNC,CONFIRMED,150.00
993635,2026-04-13 23:04:06.965,480,SYNC,CONFIRMED,250.00
993647,2026-04-13 23:04:07.041,473,SYNC,CONFIRMED,150.00
993652,2026-04-13 23:04:07.053,791,SYNC,CONFIRMED,150.00
993656,2026-04-13 23:04:07.073,558,SYNC,CONFIRMED,250.00
993661,2026-04-13 23:04:07.085,731,SYNC,CONFIRMED,150.00
993686,2026-04-13 23:04:07.266,621,SYNC,CONFIRMED,250.00
993689,2026-04-13 23:04:07.277,724,SYNC,CONFIRMED,150.00
993691,2026-04-13 23:04:07.287,245,SYNC,CONFIRMED,150.00
993693,2026-04-13 23:04:07.308,642,SYNC,CONFIRMED,250.00
993713,2026-04-13 23:04:07.417,992,SYNC,CONFIRMED,150.00
993716,2026-04-13 23:04:07.428,119,SYNC,CONFIRMED,150.00
993720,2026-04-13 23:04:07.479,815,SYNC,CONFIRMED,150.00
993724,2026-04-13 23:04:07.493,853,SYNC,CONFIRMED,150.00
993727,2026-04-13 23:04:07.506,822,SYNC,CONFIRMED,150.00
993728,2026-04-13 23:04:07.537,910,SYNC,CONFIRMED,250.00
993731,2026-04-13 23:04:07.547,949,SYNC,CONFIRMED,250.00
993732,2026-04-13 23:04:07.561,540,SYNC,CONFIRMED,250.00
993734,2026-04-13 23:04:07.570,103,SYNC,CONFIRMED,250.00
993737,2026-04-13 23:04:07.588,152,SYNC,CONFIRMED,250.00
993741,2026-04-13 23:04:07.636,825,SYNC,CONFIRMED,150.00
993759,2026-04-13 23:04:07.732,957,SYNC,CONFIRMED,150.00
993769,2026-04-13 23:04:07.787,319,SYNC,CONFIRMED,250.00
993772,2026-04-13 23:04:07.811,838,SYNC,CONFIRMED,250.00
993777,2026-04-13 23:04:07.832,606,SYNC,CONFIRMED,150.00
993782,2026-04-13 23:04:07.876,780,SYNC,CONFIRMED,250.00
993786,2026-04-13 23:04:07.891,829,SYNC,CONFIRMED,250.00
993792,2026-04-13 23:04:07.929,509,SYNC,CONFIRMED,150.00
993795,2026-04-13 23:04:07.958,435,SYNC,CONFIRMED,150.00
993264,2026-04-13 23:04:04.002,430,SYNC,CONFIRMED,250.00
993265,2026-04-13 23:04:04.020,928,SYNC,CONFIRMED,250.00
993266,2026-04-13 23:04:04.028,373,SYNC,CONFIRMED,150.00
993267,2026-04-13 23:04:04.052,312,SYNC,CONFIRMED,250.00
993271,2026-04-13 23:04:04.084,894,SYNC,CONFIRMED,150.00
993272,2026-04-13 23:04:04.098,568,SYNC,CONFIRMED,250.00
993286,2026-04-13 23:04:04.261,631,SYNC,CONFIRMED,150.00
993287,2026-04-13 23:04:04.276,471,SYNC,CONFIRMED,250.00
993322,2026-04-13 23:04:04.600,438,SYNC,CONFIRMED,250.00
993323,2026-04-13 23:04:04.613,91,SYNC,CONFIRMED,250.00
993324,2026-04-13 23:04:04.622,962,SYNC,CONFIRMED,150.00
993325,2026-04-13 23:04:04.642,809,SYNC,CONFIRMED,150.00
993326,2026-04-13 23:04:04.658,473,SYNC,CONFIRMED,250.00
993331,2026-04-13 23:04:04.692,68,SYNC,CONFIRMED,150.00
993345,2026-04-13 23:04:04.884,663,SYNC,CONFIRMED,150.00
993347,2026-04-13 23:04:04.911,268,SYNC,CONFIRMED,150.00
993352,2026-04-13 23:04:04.937,384,SYNC,CONFIRMED,150.00
993357,2026-04-13 23:04:04.977,101,SYNC,CONFIRMED,150.00
993358,2026-04-13 23:04:04.991,840,SYNC,CONFIRMED,250.00
993361,2026-04-13 23:04:05.008,72,SYNC,CONFIRMED,250.00
993365,2026-04-13 23:04:05.044,325,SYNC,CONFIRMED,250.00
993366,2026-04-13 23:04:05.052,653,SYNC,CONFIRMED,250.00
993367,2026-04-13 23:04:05.059,860,SYNC,CONFIRMED,250.00
993370,2026-04-13 23:04:05.084,699,SYNC,CONFIRMED,250.00
993381,2026-04-13 23:04:05.199,994,SYNC,CONFIRMED,150.00
993384,2026-04-13 23:04:05.231,319,SYNC,CONFIRMED,250.00
993385,2026-04-13 23:04:05.238,214,SYNC,CONFIRMED,250.00
993386,2026-04-13 23:04:05.246,133,SYNC,CONFIRMED,250.00
993389,2026-04-13 23:04:05.258,513,SYNC,CONFIRMED,150.00
993395,2026-04-13 23:04:05.293,98,SYNC,CONFIRMED,150.00
993396,2026-04-13 23:04:05.311,966,SYNC,CONFIRMED,150.00
993419,2026-04-13 23:04:05.510,944,SYNC,CONFIRMED,250.00
993421,2026-04-13 23:04:05.525,363,SYNC,CONFIRMED,150.00
993448,2026-04-13 23:04:05.717,676,SYNC,CONFIRMED,250.00
993451,2026-04-13 23:04:05.745,861,SYNC,CONFIRMED,250.00
993452,2026-04-13 23:04:05.755,534,SYNC,CONFIRMED,150.00
993457,2026-04-13 23:04:05.775,600,SYNC,CONFIRMED,250.00
993458,2026-04-13 23:04:05.785,668,SYNC,CONFIRMED,250.00
993463,2026-04-13 23:04:05.818,634,SYNC,CONFIRMED,150.00
993466,2026-04-13 23:04:05.827,573,SYNC,CONFIRMED,150.00
993470,2026-04-13 23:04:05.845,852,SYNC,CONFIRMED,250.00
993475,2026-04-13 23:04:05.942,305,SYNC,CONFIRMED,150.00
993478,2026-04-13 23:04:05.955,961,SYNC,CONFIRMED,250.00
993481,2026-04-13 23:04:05.972,294,SYNC,CONFIRMED,250.00
993482,2026-04-13 23:04:05.984,349,SYNC,CONFIRMED,250.00
993489,2026-04-13 23:04:06.022,305,SYNC,CONFIRMED,150.00
993490,2026-04-13 23:04:06.050,44,SYNC,CONFIRMED,150.00
993491,2026-04-13 23:04:06.058,580,SYNC,CONFIRMED,150.00
993499,2026-04-13 23:04:06.091,236,SYNC,CONFIRMED,250.00
993500,2026-04-13 23:04:06.109,165,SYNC,CONFIRMED,150.00
993503,2026-04-13 23:04:06.117,680,SYNC,CONFIRMED,150.00
993509,2026-04-13 23:04:06.145,185,SYNC,CONFIRMED,150.00
993518,2026-04-13 23:04:06.223,939,SYNC,CONFIRMED,250.00
993519,2026-04-13 23:04:06.249,531,SYNC,CONFIRMED,150.00
993533,2026-04-13 23:04:06.345,403,SYNC,CONFIRMED,150.00
993536,2026-04-13 23:04:06.358,832,SYNC,CONFIRMED,250.00
993537,2026-04-13 23:04:06.368,78,SYNC,CONFIRMED,150.00
993543,2026-04-13 23:04:06.381,700,SYNC,CONFIRMED,150.00
993546,2026-04-13 23:04:06.406,913,SYNC,CONFIRMED,250.00
993547,2026-04-13 23:04:06.418,625,SYNC,CONFIRMED,150.00
993550,2026-04-13 23:04:06.442,281,SYNC,CONFIRMED,250.00
993551,2026-04-13 23:04:06.452,634,SYNC,CONFIRMED,150.00
993558,2026-04-13 23:04:06.487,136,SYNC,CONFIRMED,250.00
993564,2026-04-13 23:04:06.517,675,SYNC,CONFIRMED,250.00
993567,2026-04-13 23:04:06.530,705,SYNC,CONFIRMED,150.00
993568,2026-04-13 23:04:06.550,870,SYNC,CONFIRMED,250.00
993572,2026-04-13 23:04:06.567,701,SYNC,CONFIRMED,250.00
993583,2026-04-13 23:04:06.632,79,SYNC,CONFIRMED,250.00
993585,2026-04-13 23:04:06.644,858,SYNC,CONFIRMED,250.00
993587,2026-04-13 23:04:06.658,528,SYNC,CONFIRMED,250.00
993589,2026-04-13 23:04:06.668,530,SYNC,CONFIRMED,150.00
993593,2026-04-13 23:04:06.679,751,SYNC,CONFIRMED,250.00
993596,2026-04-13 23:04:06.693,12,SYNC,CONFIRMED,150.00
993598,2026-04-13 23:04:06.708,301,SYNC,CONFIRMED,250.00
993603,2026-04-13 23:04:06.734,704,SYNC,CONFIRMED,250.00
993606,2026-04-13 23:04:06.746,335,SYNC,CONFIRMED,150.00
993609,2026-04-13 23:04:06.759,362,SYNC,CONFIRMED,150.00
993610,2026-04-13 23:04:06.797,397,SYNC,CONFIRMED,250.00
993613,2026-04-13 23:04:06.808,436,SYNC,CONFIRMED,250.00
993616,2026-04-13 23:04:06.821,66,SYNC,CONFIRMED,150.00
993617,2026-04-13 23:04:06.835,921,SYNC,CONFIRMED,150.00
993625,2026-04-13 23:04:06.888,296,SYNC,CONFIRMED,250.00
993638,2026-04-13 23:04:06.972,218,SYNC,CONFIRMED,250.00
993639,2026-04-13 23:04:06.982,765,SYNC,CONFIRMED,150.00
993640,2026-04-13 23:04:06.993,287,SYNC,CONFIRMED,250.00
993641,2026-04-13 23:04:07.002,63,SYNC,CONFIRMED,250.00
993643,2026-04-13 23:04:07.012,157,SYNC,CONFIRMED,250.00
993646,2026-04-13 23:04:07.037,643,SYNC,CONFIRMED,250.00
993650,2026-04-13 23:04:07.048,655,SYNC,CONFIRMED,150.00
993654,2026-04-13 23:04:07.065,1000,SYNC,CONFIRMED,150.00
993660,2026-04-13 23:04:07.084,415,SYNC,CONFIRMED,150.00
993664,2026-04-13 23:04:07.096,125,SYNC,CONFIRMED,250.00
993665,2026-04-13 23:04:07.106,706,SYNC,CONFIRMED,250.00
993670,2026-04-13 23:04:07.140,232,SYNC,CONFIRMED,150.00
993671,2026-04-13 23:04:07.155,289,SYNC,CONFIRMED,250.00
993674,2026-04-13 23:04:07.165,828,SYNC,CONFIRMED,250.00
993677,2026-04-13 23:04:07.200,905,SYNC,CONFIRMED,150.00
993678,2026-04-13 23:04:07.218,595,SYNC,CONFIRMED,250.00
993679,2026-04-13 23:04:07.229,35,SYNC,CONFIRMED,150.00
993682,2026-04-13 23:04:07.250,804,SYNC,CONFIRMED,250.00
993685,2026-04-13 23:04:07.260,671,SYNC,CONFIRMED,150.00
993274,2026-04-13 23:04:04.109,506,SYNC,CONFIRMED,150.00
993275,2026-04-13 23:04:04.122,225,SYNC,CONFIRMED,250.00
993276,2026-04-13 23:04:04.137,23,SYNC,CONFIRMED,150.00
993279,2026-04-13 23:04:04.150,735,SYNC,CONFIRMED,250.00
993280,2026-04-13 23:04:04.168,482,SYNC,CONFIRMED,250.00
993281,2026-04-13 23:04:04.183,939,SYNC,CONFIRMED,150.00
993282,2026-04-13 23:04:04.223,816,SYNC,CONFIRMED,250.00
993284,2026-04-13 23:04:04.253,228,SYNC,CONFIRMED,150.00
993289,2026-04-13 23:04:04.286,332,SYNC,CONFIRMED,150.00
993292,2026-04-13 23:04:04.304,187,SYNC,CONFIRMED,150.00
993294,2026-04-13 23:04:04.313,369,SYNC,CONFIRMED,150.00
993297,2026-04-13 23:04:04.353,563,SYNC,CONFIRMED,150.00
993300,2026-04-13 23:04:04.377,315,SYNC,CONFIRMED,150.00
993301,2026-04-13 23:04:04.386,641,SYNC,CONFIRMED,150.00
993302,2026-04-13 23:04:04.410,100,SYNC,CONFIRMED,250.00
993306,2026-04-13 23:04:04.454,183,SYNC,CONFIRMED,150.00
993311,2026-04-13 23:04:04.514,791,SYNC,CONFIRMED,250.00
993312,2026-04-13 23:04:04.533,737,SYNC,CONFIRMED,250.00
993314,2026-04-13 23:04:04.541,803,SYNC,CONFIRMED,250.00
993315,2026-04-13 23:04:04.551,951,SYNC,CONFIRMED,250.00
993318,2026-04-13 23:04:04.573,304,SYNC,CONFIRMED,150.00
993321,2026-04-13 23:04:04.593,863,SYNC,CONFIRMED,150.00
993327,2026-04-13 23:04:04.660,414,SYNC,CONFIRMED,250.00
993330,2026-04-13 23:04:04.690,598,SYNC,CONFIRMED,250.00
993332,2026-04-13 23:04:04.694,605,SYNC,CONFIRMED,150.00
993338,2026-04-13 23:04:04.812,337,SYNC,CONFIRMED,250.00
993339,2026-04-13 23:04:04.830,31,SYNC,CONFIRMED,250.00
993341,2026-04-13 23:04:04.838,492,SYNC,CONFIRMED,150.00
993342,2026-04-13 23:04:04.854,303,SYNC,CONFIRMED,250.00
993343,2026-04-13 23:04:04.877,175,SYNC,CONFIRMED,150.00
993348,2026-04-13 23:04:04.913,945,SYNC,CONFIRMED,150.00
993351,2026-04-13 23:04:04.935,225,SYNC,CONFIRMED,250.00
993353,2026-04-13 23:04:04.938,378,SYNC,CONFIRMED,250.00
993354,2026-04-13 23:04:04.958,299,SYNC,CONFIRMED,250.00
993355,2026-04-13 23:04:04.972,58,SYNC,CONFIRMED,250.00
993356,2026-04-13 23:04:04.977,824,SYNC,CONFIRMED,150.00
993359,2026-04-13 23:04:04.992,303,SYNC,CONFIRMED,150.00
993360,2026-04-13 23:04:05.003,217,SYNC,CONFIRMED,250.00
993362,2026-04-13 23:04:05.015,2,SYNC,CONFIRMED,250.00
993363,2026-04-13 23:04:05.028,180,SYNC,CONFIRMED,250.00
993364,2026-04-13 23:04:05.038,100,SYNC,CONFIRMED,150.00
993368,2026-04-13 23:04:05.063,229,SYNC,CONFIRMED,250.00
993369,2026-04-13 23:04:05.084,711,SYNC,CONFIRMED,150.00
993371,2026-04-13 23:04:05.085,653,SYNC,CONFIRMED,150.00
993372,2026-04-13 23:04:05.106,232,SYNC,CONFIRMED,150.00
993373,2026-04-13 23:04:05.122,47,SYNC,CONFIRMED,150.00
993374,2026-04-13 23:04:05.137,435,SYNC,CONFIRMED,150.00
993375,2026-04-13 23:04:05.145,509,SYNC,CONFIRMED,150.00
993376,2026-04-13 23:04:05.156,721,SYNC,CONFIRMED,250.00
993377,2026-04-13 23:04:05.168,458,SYNC,CONFIRMED,250.00
993378,2026-04-13 23:04:05.175,369,SYNC,CONFIRMED,150.00
993379,2026-04-13 23:04:05.184,104,SYNC,CONFIRMED,150.00
993380,2026-04-13 23:04:05.195,306,SYNC,CONFIRMED,150.00
993382,2026-04-13 23:04:05.201,848,SYNC,CONFIRMED,250.00
993383,2026-04-13 23:04:05.224,967,SYNC,CONFIRMED,250.00
993387,2026-04-13 23:04:05.250,196,SYNC,CONFIRMED,150.00
993388,2026-04-13 23:04:05.251,973,SYNC,CONFIRMED,150.00
993390,2026-04-13 23:04:05.262,640,SYNC,CONFIRMED,150.00
993391,2026-04-13 23:04:05.271,101,SYNC,CONFIRMED,250.00
993392,2026-04-13 23:04:05.273,98,SYNC,CONFIRMED,250.00
993393,2026-04-13 23:04:05.288,182,SYNC,CONFIRMED,250.00
993394,2026-04-13 23:04:05.292,600,SYNC,CONFIRMED,250.00
993397,2026-04-13 23:04:05.312,652,SYNC,CONFIRMED,150.00
993398,2026-04-13 23:04:05.313,932,SYNC,CONFIRMED,150.00
993400,2026-04-13 23:04:05.325,204,SYNC,CONFIRMED,150.00
993403,2026-04-13 23:04:05.345,222,SYNC,CONFIRMED,250.00
993404,2026-04-13 23:04:05.346,352,SYNC,CONFIRMED,150.00
993405,2026-04-13 23:04:05.375,838,SYNC,CONFIRMED,250.00
993406,2026-04-13 23:04:05.377,193,SYNC,CONFIRMED,250.00
993407,2026-04-13 23:04:05.392,449,SYNC,CONFIRMED,150.00
993408,2026-04-13 23:04:05.415,11,SYNC,CONFIRMED,250.00
993409,2026-04-13 23:04:05.419,119,SYNC,CONFIRMED,150.00
993415,2026-04-13 23:04:05.500,683,SYNC,CONFIRMED,150.00
993417,2026-04-13 23:04:05.504,366,SYNC,CONFIRMED,250.00
993418,2026-04-13 23:04:05.509,42,SYNC,CONFIRMED,250.00
993420,2026-04-13 23:04:05.523,576,SYNC,CONFIRMED,250.00
993422,2026-04-13 23:04:05.528,450,SYNC,CONFIRMED,150.00
993424,2026-04-13 23:04:05.533,740,SYNC,CONFIRMED,150.00
993425,2026-04-13 23:04:05.545,173,SYNC,CONFIRMED,250.00
993427,2026-04-13 23:04:05.555,310,SYNC,CONFIRMED,150.00
993428,2026-04-13 23:04:05.570,418,SYNC,CONFIRMED,150.00
993430,2026-04-13 23:04:05.580,968,SYNC,CONFIRMED,250.00
993434,2026-04-13 23:04:05.599,389,SYNC,CONFIRMED,250.00
993437,2026-04-13 23:04:05.621,620,SYNC,CONFIRMED,150.00
993438,2026-04-13 23:04:05.630,594,SYNC,CONFIRMED,250.00
993439,2026-04-13 23:04:05.660,984,SYNC,CONFIRMED,150.00
993440,2026-04-13 23:04:05.673,399,SYNC,CONFIRMED,150.00
