"id","created_at","customer_id","processingtype","status","total_amount"
945459,2026-04-13 22:35:10.505,920,ASYNC,CONFIRMED,150.00
945461,2026-04-13 22:35:10.509,280,ASYNC,CONFIRMED,250.00
945462,2026-04-13 22:35:10.523,81,ASYNC,CONFIRMED,250.00
945464,2026-04-13 22:35:10.526,506,ASYNC,CONFIRMED,250.00
945465,2026-04-13 22:35:10.536,457,ASYNC,CONFIRMED,150.00
945490,2026-04-13 22:35:10.666,116,ASYNC,CONFIRMED,150.00
945493,2026-04-13 22:35:10.682,197,ASYNC,CONFIRMED,250.00
945496,2026-04-13 22:35:10.694,614,ASYNC,CONFIRMED,250.00
945498,2026-04-13 22:35:10.698,993,ASYNC,CONFIRMED,150.00
945499,2026-04-13 22:35:10.702,221,ASYNC,CONFIRMED,150.00
945500,2026-04-13 22:35:10.708,197,ASYNC,CONFIRMED,250.00
945501,2026-04-13 22:35:10.714,32,ASYNC,CONFIRMED,250.00
945502,2026-04-13 22:35:10.747,983,ASYNC,CONFIRMED,150.00
945503,2026-04-13 22:35:10.758,385,ASYNC,CONFIRMED,250.00
945504,2026-04-13 22:35:10.761,542,ASYNC,CONFIRMED,250.00
945505,2026-04-13 22:35:10.768,330,ASYNC,CONFIRMED,250.00
945506,2026-04-13 22:35:10.775,992,ASYNC,CONFIRMED,250.00
945513,2026-04-13 22:35:10.798,548,ASYNC,CONFIRMED,150.00
945519,2026-04-13 22:35:10.851,424,ASYNC,CONFIRMED,150.00
945520,2026-04-13 22:35:10.857,66,ASYNC,CONFIRMED,150.00
945522,2026-04-13 22:35:10.859,820,ASYNC,CONFIRMED,250.00
945523,2026-04-13 22:35:10.866,366,ASYNC,CONFIRMED,150.00
945524,2026-04-13 22:35:10.879,52,ASYNC,CONFIRMED,150.00
945525,2026-04-13 22:35:10.893,56,ASYNC,CONFIRMED,150.00
945526,2026-04-13 22:35:10.904,277,ASYNC,CONFIRMED,250.00
945529,2026-04-13 22:35:10.911,902,ASYNC,CONFIRMED,250.00
945531,2026-04-13 22:35:10.914,120,ASYNC,CONFIRMED,150.00
945534,2026-04-13 22:35:10.924,536,ASYNC,CONFIRMED,150.00
945536,2026-04-13 22:35:10.948,614,ASYNC,CONFIRMED,250.00
945537,2026-04-13 22:35:10.979,705,ASYNC,CONFIRMED,150.00
945539,2026-04-13 22:35:10.982,461,ASYNC,CONFIRMED,150.00
945549,2026-04-13 22:35:11.045,512,ASYNC,CONFIRMED,150.00
945551,2026-04-13 22:35:11.049,324,ASYNC,CONFIRMED,250.00
945553,2026-04-13 22:35:11.052,344,ASYNC,CONFIRMED,150.00
945554,2026-04-13 22:35:11.058,513,ASYNC,CONFIRMED,150.00
945555,2026-04-13 22:35:11.070,729,ASYNC,CONFIRMED,150.00
945556,2026-04-13 22:35:11.079,561,ASYNC,CONFIRMED,150.00
945559,2026-04-13 22:35:11.092,778,ASYNC,CONFIRMED,250.00
945560,2026-04-13 22:35:11.103,180,ASYNC,CONFIRMED,150.00
945561,2026-04-13 22:35:11.107,585,ASYNC,CONFIRMED,150.00
945564,2026-04-13 22:35:11.114,320,ASYNC,CONFIRMED,250.00
945565,2026-04-13 22:35:11.122,388,ASYNC,CONFIRMED,150.00
945567,2026-04-13 22:35:11.126,517,ASYNC,CONFIRMED,150.00
945570,2026-04-13 22:35:11.142,413,ASYNC,CONFIRMED,150.00
945571,2026-04-13 22:35:11.148,732,ASYNC,CONFIRMED,150.00
945572,2026-04-13 22:35:11.161,329,ASYNC,CONFIRMED,150.00
945573,2026-04-13 22:35:11.177,235,ASYNC,CONFIRMED,250.00
945576,2026-04-13 22:35:11.186,163,ASYNC,CONFIRMED,250.00
945581,2026-04-13 22:35:11.213,762,ASYNC,CONFIRMED,150.00
945585,2026-04-13 22:35:11.227,197,ASYNC,CONFIRMED,250.00
944574,2026-04-13 22:35:03.852,925,ASYNC,CONFIRMED,150.00
944583,2026-04-13 22:35:04.002,8,ASYNC,CONFIRMED,150.00
944584,2026-04-13 22:35:04.006,489,ASYNC,CONFIRMED,250.00
944585,2026-04-13 22:35:04.026,180,ASYNC,CONFIRMED,250.00
944586,2026-04-13 22:35:04.056,986,ASYNC,CONFIRMED,250.00
944587,2026-04-13 22:35:04.081,145,ASYNC,CONFIRMED,150.00
944588,2026-04-13 22:35:04.095,335,ASYNC,CONFIRMED,150.00
944589,2026-04-13 22:35:04.105,853,ASYNC,CONFIRMED,250.00
944594,2026-04-13 22:35:04.203,787,ASYNC,CONFIRMED,150.00
944595,2026-04-13 22:35:04.211,176,ASYNC,CONFIRMED,150.00
944597,2026-04-13 22:35:04.238,727,ASYNC,CONFIRMED,150.00
944601,2026-04-13 22:35:04.288,590,ASYNC,CONFIRMED,150.00
944602,2026-04-13 22:35:04.308,59,ASYNC,CONFIRMED,250.00
944617,2026-04-13 22:35:04.528,643,ASYNC,CONFIRMED,250.00
944618,2026-04-13 22:35:04.542,494,ASYNC,CONFIRMED,250.00
944619,2026-04-13 22:35:04.573,880,ASYNC,CONFIRMED,250.00
944620,2026-04-13 22:35:04.581,56,ASYNC,CONFIRMED,250.00
944621,2026-04-13 22:35:04.592,555,ASYNC,CONFIRMED,150.00
944626,2026-04-13 22:35:04.644,138,ASYNC,CONFIRMED,250.00
944627,2026-04-13 22:35:04.646,680,ASYNC,CONFIRMED,150.00
944633,2026-04-13 22:35:04.722,142,ASYNC,CONFIRMED,150.00
944634,2026-04-13 22:35:04.740,684,ASYNC,CONFIRMED,150.00
944635,2026-04-13 22:35:04.758,147,ASYNC,CONFIRMED,250.00
944636,2026-04-13 22:35:04.766,52,ASYNC,CONFIRMED,250.00
944637,2026-04-13 22:35:04.783,108,ASYNC,CONFIRMED,250.00
944638,2026-04-13 22:35:04.794,556,ASYNC,CONFIRMED,150.00
944639,2026-04-13 22:35:04.817,411,ASYNC,CONFIRMED,150.00
944640,2026-04-13 22:35:04.845,125,ASYNC,CONFIRMED,250.00
944641,2026-04-13 22:35:04.862,988,ASYNC,CONFIRMED,250.00
944642,2026-04-13 22:35:04.875,179,ASYNC,CONFIRMED,250.00
944643,2026-04-13 22:35:04.881,182,ASYNC,CONFIRMED,250.00
944644,2026-04-13 22:35:04.888,912,ASYNC,CONFIRMED,150.00
944645,2026-04-13 22:35:04.907,175,ASYNC,CONFIRMED,150.00
944647,2026-04-13 22:35:04.915,73,ASYNC,CONFIRMED,250.00
944648,2026-04-13 22:35:04.951,697,ASYNC,CONFIRMED,150.00
944649,2026-04-13 22:35:04.967,503,ASYNC,CONFIRMED,250.00
944650,2026-04-13 22:35:04.971,465,ASYNC,CONFIRMED,250.00
944651,2026-04-13 22:35:04.974,575,ASYNC,CONFIRMED,250.00
944652,2026-04-13 22:35:04.985,866,ASYNC,CONFIRMED,150.00
944655,2026-04-13 22:35:05.015,64,ASYNC,CONFIRMED,150.00
944656,2026-04-13 22:35:05.028,528,ASYNC,CONFIRMED,250.00
944657,2026-04-13 22:35:05.036,786,ASYNC,CONFIRMED,250.00
944658,2026-04-13 22:35:05.042,569,ASYNC,CONFIRMED,150.00
944659,2026-04-13 22:35:05.046,548,ASYNC,CONFIRMED,250.00
944662,2026-04-13 22:35:05.054,323,ASYNC,CONFIRMED,150.00
944661,2026-04-13 22:35:05.051,257,ASYNC,CONFIRMED,150.00
944663,2026-04-13 22:35:05.078,385,ASYNC,CONFIRMED,250.00
944664,2026-04-13 22:35:05.082,833,ASYNC,CONFIRMED,150.00
944665,2026-04-13 22:35:05.095,834,ASYNC,CONFIRMED,150.00
944666,2026-04-13 22:35:05.099,764,ASYNC,CONFIRMED,250.00
944667,2026-04-13 22:35:05.126,210,ASYNC,CONFIRMED,150.00
944668,2026-04-13 22:35:05.132,774,ASYNC,CONFIRMED,150.00
944669,2026-04-13 22:35:05.135,340,ASYNC,CONFIRMED,250.00
944670,2026-04-13 22:35:05.137,765,ASYNC,CONFIRMED,250.00
944671,2026-04-13 22:35:05.153,714,ASYNC,CONFIRMED,150.00
944672,2026-04-13 22:35:05.163,432,ASYNC,CONFIRMED,150.00
944673,2026-04-13 22:35:05.171,89,ASYNC,CONFIRMED,250.00
944674,2026-04-13 22:35:05.202,72,ASYNC,CONFIRMED,250.00
944675,2026-04-13 22:35:05.217,667,ASYNC,CONFIRMED,250.00
944676,2026-04-13 22:35:05.235,94,ASYNC,CONFIRMED,150.00
944677,2026-04-13 22:35:05.239,949,ASYNC,CONFIRMED,150.00
944678,2026-04-13 22:35:05.242,937,ASYNC,CONFIRMED,150.00
944679,2026-04-13 22:35:05.247,683,ASYNC,CONFIRMED,250.00
944680,2026-04-13 22:35:05.249,801,ASYNC,CONFIRMED,150.00
944682,2026-04-13 22:35:05.256,535,ASYNC,CONFIRMED,150.00
944683,2026-04-13 22:35:05.257,923,ASYNC,CONFIRMED,150.00
944685,2026-04-13 22:35:05.269,964,ASYNC,CONFIRMED,150.00
944684,2026-04-13 22:35:05.269,105,ASYNC,CONFIRMED,150.00
944686,2026-04-13 22:35:05.271,444,ASYNC,CONFIRMED,250.00
944687,2026-04-13 22:35:05.285,999,ASYNC,CONFIRMED,150.00
944689,2026-04-13 22:35:05.308,832,ASYNC,CONFIRMED,150.00
944688,2026-04-13 22:35:05.298,247,ASYNC,CONFIRMED,250.00
944690,2026-04-13 22:35:05.325,746,ASYNC,CONFIRMED,150.00
944691,2026-04-13 22:35:05.330,209,ASYNC,CONFIRMED,250.00
944692,2026-04-13 22:35:05.332,432,ASYNC,CONFIRMED,150.00
944693,2026-04-13 22:35:05.334,488,ASYNC,CONFIRMED,250.00
944694,2026-04-13 22:35:05.346,688,ASYNC,CONFIRMED,250.00
944695,2026-04-13 22:35:05.349,233,ASYNC,CONFIRMED,150.00
944696,2026-04-13 22:35:05.366,150,ASYNC,CONFIRMED,150.00
944697,2026-04-13 22:35:05.382,901,ASYNC,CONFIRMED,150.00
944698,2026-04-13 22:35:05.385,450,ASYNC,CONFIRMED,250.00
944699,2026-04-13 22:35:05.393,222,ASYNC,CONFIRMED,150.00
944700,2026-04-13 22:35:05.404,761,ASYNC,CONFIRMED,150.00
944701,2026-04-13 22:35:05.439,4,ASYNC,CONFIRMED,150.00
944702,2026-04-13 22:35:05.449,670,ASYNC,CONFIRMED,150.00
944703,2026-04-13 22:35:05.454,374,ASYNC,CONFIRMED,150.00
944704,2026-04-13 22:35:05.459,710,ASYNC,CONFIRMED,250.00
944705,2026-04-13 22:35:05.474,275,ASYNC,CONFIRMED,250.00
944706,2026-04-13 22:35:05.477,123,ASYNC,CONFIRMED,150.00
944707,2026-04-13 22:35:05.499,828,ASYNC,CONFIRMED,150.00
944708,2026-04-13 22:35:05.506,888,ASYNC,CONFIRMED,150.00
944709,2026-04-13 22:35:05.508,997,ASYNC,CONFIRMED,250.00
944710,2026-04-13 22:35:05.510,478,ASYNC,CONFIRMED,250.00
944711,2026-04-13 22:35:05.515,972,ASYNC,CONFIRMED,250.00
944712,2026-04-13 22:35:05.524,214,ASYNC,CONFIRMED,150.00
944715,2026-04-13 22:35:05.538,611,ASYNC,CONFIRMED,150.00
944713,2026-04-13 22:35:05.536,289,ASYNC,CONFIRMED,150.00
944714,2026-04-13 22:35:05.536,488,ASYNC,CONFIRMED,150.00
944716,2026-04-13 22:35:05.567,449,ASYNC,CONFIRMED,250.00
944717,2026-04-13 22:35:05.578,614,ASYNC,CONFIRMED,150.00
944718,2026-04-13 22:35:05.581,311,ASYNC,CONFIRMED,150.00
944719,2026-04-13 22:35:05.585,529,ASYNC,CONFIRMED,150.00
944721,2026-04-13 22:35:05.589,22,ASYNC,CONFIRMED,250.00
944728,2026-04-13 22:35:05.640,90,ASYNC,CONFIRMED,250.00
944732,2026-04-13 22:35:05.672,913,ASYNC,CONFIRMED,150.00
944733,2026-04-13 22:35:05.677,130,ASYNC,CONFIRMED,250.00
944734,2026-04-13 22:35:05.690,317,ASYNC,CONFIRMED,250.00
944741,2026-04-13 22:35:05.770,73,ASYNC,CONFIRMED,250.00
944770,2026-04-13 22:35:06.005,180,ASYNC,CONFIRMED,150.00
944780,2026-04-13 22:35:06.085,166,ASYNC,CONFIRMED,150.00
944783,2026-04-13 22:35:06.093,482,ASYNC,CONFIRMED,250.00
944784,2026-04-13 22:35:06.109,102,ASYNC,CONFIRMED,250.00
944785,2026-04-13 22:35:06.130,466,ASYNC,CONFIRMED,250.00
944786,2026-04-13 22:35:06.153,373,ASYNC,CONFIRMED,250.00
944792,2026-04-13 22:35:06.210,706,ASYNC,CONFIRMED,150.00
944793,2026-04-13 22:35:06.226,433,ASYNC,CONFIRMED,150.00
944794,2026-04-13 22:35:06.232,967,ASYNC,CONFIRMED,250.00
944795,2026-04-13 22:35:06.251,687,ASYNC,CONFIRMED,150.00
944813,2026-04-13 22:35:06.355,585,ASYNC,CONFIRMED,250.00
944817,2026-04-13 22:35:06.379,762,ASYNC,CONFIRMED,150.00
944821,2026-04-13 22:35:06.407,638,ASYNC,CONFIRMED,250.00
944824,2026-04-13 22:35:06.442,975,ASYNC,CONFIRMED,250.00
944825,2026-04-13 22:35:06.445,314,ASYNC,CONFIRMED,150.00
944826,2026-04-13 22:35:06.461,429,ASYNC,CONFIRMED,150.00
944830,2026-04-13 22:35:06.503,252,ASYNC,CONFIRMED,150.00
944831,2026-04-13 22:35:06.506,151,ASYNC,CONFIRMED,250.00
944835,2026-04-13 22:35:06.540,907,ASYNC,CONFIRMED,250.00
944836,2026-04-13 22:35:06.544,932,ASYNC,CONFIRMED,150.00
944837,2026-04-13 22:35:06.553,268,ASYNC,CONFIRMED,250.00
944840,2026-04-13 22:35:06.575,29,ASYNC,CONFIRMED,250.00
944841,2026-04-13 22:35:06.581,788,ASYNC,CONFIRMED,250.00
944844,2026-04-13 22:35:06.593,90,ASYNC,CONFIRMED,250.00
944845,2026-04-13 22:35:06.599,944,ASYNC,CONFIRMED,150.00
944846,2026-04-13 22:35:06.608,451,ASYNC,CONFIRMED,250.00
944851,2026-04-13 22:35:06.623,434,ASYNC,CONFIRMED,250.00
944856,2026-04-13 22:35:06.657,294,ASYNC,CONFIRMED,150.00
944862,2026-04-13 22:35:06.699,106,ASYNC,CONFIRMED,150.00
944863,2026-04-13 22:35:06.708,284,ASYNC,CONFIRMED,150.00
944865,2026-04-13 22:35:06.713,509,ASYNC,CONFIRMED,150.00
944866,2026-04-13 22:35:06.732,688,ASYNC,CONFIRMED,250.00
944867,2026-04-13 22:35:06.747,54,ASYNC,CONFIRMED,150.00
944889,2026-04-13 22:35:06.883,959,ASYNC,CONFIRMED,250.00
944894,2026-04-13 22:35:06.923,362,ASYNC,CONFIRMED,250.00
944895,2026-04-13 22:35:06.926,786,ASYNC,CONFIRMED,150.00
944897,2026-04-13 22:35:06.945,690,ASYNC,CONFIRMED,250.00
944899,2026-04-13 22:35:06.951,245,ASYNC,CONFIRMED,150.00
944902,2026-04-13 22:35:06.967,501,ASYNC,CONFIRMED,250.00
944903,2026-04-13 22:35:06.979,976,ASYNC,CONFIRMED,150.00
944906,2026-04-13 22:35:06.993,305,ASYNC,CONFIRMED,150.00
944907,2026-04-13 22:35:07.010,348,ASYNC,CONFIRMED,150.00
944908,2026-04-13 22:35:07.022,951,ASYNC,CONFIRMED,250.00
944909,2026-04-13 22:35:07.026,118,ASYNC,CONFIRMED,150.00
944919,2026-04-13 22:35:07.087,276,ASYNC,CONFIRMED,150.00
944920,2026-04-13 22:35:07.092,203,ASYNC,CONFIRMED,250.00
944921,2026-04-13 22:35:07.100,564,ASYNC,CONFIRMED,150.00
944928,2026-04-13 22:35:07.167,444,ASYNC,CONFIRMED,150.00
944952,2026-04-13 22:35:07.341,750,ASYNC,CONFIRMED,150.00
944959,2026-04-13 22:35:07.387,416,ASYNC,CONFIRMED,250.00
944973,2026-04-13 22:35:07.463,633,ASYNC,CONFIRMED,250.00
944975,2026-04-13 22:35:07.470,442,ASYNC,CONFIRMED,150.00
944993,2026-04-13 22:35:07.595,680,ASYNC,CONFIRMED,250.00
944994,2026-04-13 22:35:07.601,947,ASYNC,CONFIRMED,150.00
944998,2026-04-13 22:35:07.615,351,ASYNC,CONFIRMED,150.00
945000,2026-04-13 22:35:07.634,847,ASYNC,CONFIRMED,250.00
945005,2026-04-13 22:35:07.677,588,ASYNC,CONFIRMED,250.00
945014,2026-04-13 22:35:07.733,370,ASYNC,CONFIRMED,250.00
945017,2026-04-13 22:35:07.749,976,ASYNC,CONFIRMED,250.00
945021,2026-04-13 22:35:07.773,90,ASYNC,CONFIRMED,150.00
945022,2026-04-13 22:35:07.782,39,ASYNC,CONFIRMED,250.00
945029,2026-04-13 22:35:07.801,487,ASYNC,CONFIRMED,250.00
945030,2026-04-13 22:35:07.813,241,ASYNC,CONFIRMED,150.00
945031,2026-04-13 22:35:07.823,784,ASYNC,CONFIRMED,150.00
945032,2026-04-13 22:35:07.838,459,ASYNC,CONFIRMED,250.00
945033,2026-04-13 22:35:07.841,807,ASYNC,CONFIRMED,250.00
945036,2026-04-13 22:35:07.848,977,ASYNC,CONFIRMED,250.00
945037,2026-04-13 22:35:07.855,629,ASYNC,CONFIRMED,250.00
945038,2026-04-13 22:35:07.867,642,ASYNC,CONFIRMED,250.00
945039,2026-04-13 22:35:07.870,261,ASYNC,CONFIRMED,250.00
945040,2026-04-13 22:35:07.874,203,ASYNC,CONFIRMED,250.00
945041,2026-04-13 22:35:07.888,310,ASYNC,CONFIRMED,150.00
945057,2026-04-13 22:35:07.981,566,ASYNC,CONFIRMED,150.00
945058,2026-04-13 22:35:07.996,664,ASYNC,CONFIRMED,250.00
945062,2026-04-13 22:35:08.007,910,ASYNC,CONFIRMED,150.00
945067,2026-04-13 22:35:08.035,627,ASYNC,CONFIRMED,150.00
945068,2026-04-13 22:35:08.056,328,ASYNC,CONFIRMED,150.00
945069,2026-04-13 22:35:08.067,170,ASYNC,CONFIRMED,150.00
945070,2026-04-13 22:35:08.077,974,ASYNC,CONFIRMED,250.00
945073,2026-04-13 22:35:08.080,776,ASYNC,CONFIRMED,250.00
945076,2026-04-13 22:35:08.099,495,ASYNC,CONFIRMED,250.00
945077,2026-04-13 22:35:08.106,99,ASYNC,CONFIRMED,250.00
945078,2026-04-13 22:35:08.121,93,ASYNC,CONFIRMED,250.00
945079,2026-04-13 22:35:08.126,510,ASYNC,CONFIRMED,250.00
945080,2026-04-13 22:35:08.136,726,ASYNC,CONFIRMED,250.00
945084,2026-04-13 22:35:08.150,901,ASYNC,CONFIRMED,250.00
945088,2026-04-13 22:35:08.169,219,ASYNC,CONFIRMED,150.00
945089,2026-04-13 22:35:08.182,618,ASYNC,CONFIRMED,250.00
945091,2026-04-13 22:35:08.184,277,ASYNC,CONFIRMED,250.00
945092,2026-04-13 22:35:08.195,175,ASYNC,CONFIRMED,150.00
945093,2026-04-13 22:35:08.201,630,ASYNC,CONFIRMED,150.00
945097,2026-04-13 22:35:08.222,297,ASYNC,CONFIRMED,250.00
945098,2026-04-13 22:35:08.235,332,ASYNC,CONFIRMED,250.00
945099,2026-04-13 22:35:08.240,453,ASYNC,CONFIRMED,150.00
944720,2026-04-13 22:35:05.587,619,ASYNC,CONFIRMED,150.00
944729,2026-04-13 22:35:05.643,252,ASYNC,CONFIRMED,250.00
944743,2026-04-13 22:35:05.778,316,ASYNC,CONFIRMED,250.00
944745,2026-04-13 22:35:05.787,22,ASYNC,CONFIRMED,150.00
944746,2026-04-13 22:35:05.836,693,ASYNC,CONFIRMED,150.00
944749,2026-04-13 22:35:05.848,848,ASYNC,CONFIRMED,250.00
944750,2026-04-13 22:35:05.854,190,ASYNC,CONFIRMED,250.00
944751,2026-04-13 22:35:05.859,270,ASYNC,CONFIRMED,150.00
944752,2026-04-13 22:35:05.866,885,ASYNC,CONFIRMED,250.00
944753,2026-04-13 22:35:05.877,662,ASYNC,CONFIRMED,250.00
944754,2026-04-13 22:35:05.886,507,ASYNC,CONFIRMED,250.00
944757,2026-04-13 22:35:05.909,398,ASYNC,CONFIRMED,250.00
944758,2026-04-13 22:35:05.917,928,ASYNC,CONFIRMED,250.00
944759,2026-04-13 22:35:05.930,152,ASYNC,CONFIRMED,250.00
944760,2026-04-13 22:35:05.944,679,ASYNC,CONFIRMED,150.00
944762,2026-04-13 22:35:05.948,275,ASYNC,CONFIRMED,250.00
944765,2026-04-13 22:35:05.977,989,ASYNC,CONFIRMED,250.00
944766,2026-04-13 22:35:05.987,462,ASYNC,CONFIRMED,250.00
944767,2026-04-13 22:35:05.994,667,ASYNC,CONFIRMED,150.00
944769,2026-04-13 22:35:06.004,926,ASYNC,CONFIRMED,150.00
944772,2026-04-13 22:35:06.012,600,ASYNC,CONFIRMED,250.00
944773,2026-04-13 22:35:06.022,767,ASYNC,CONFIRMED,150.00
944779,2026-04-13 22:35:06.085,839,ASYNC,CONFIRMED,250.00
944797,2026-04-13 22:35:06.253,995,ASYNC,CONFIRMED,150.00
944800,2026-04-13 22:35:06.266,472,ASYNC,CONFIRMED,150.00
944802,2026-04-13 22:35:06.270,360,ASYNC,CONFIRMED,250.00
